日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2016/9/8,'002230,科大讯飞,30.16,30.58,29.91,30.37,30.31,-0.15,-0.4949,0.814,10534886,318421047.5,39034331451,39034331451
2016/9/7,'002230,科大讯飞,30.31,30.82,30.24,30.53,30.52,-0.21,-0.6881,1.0572,13683024,418331879.5,39228467715,39228467715
2016/9/6,'002230,科大讯飞,30.52,30.55,29.52,29.9,29.75,0.77,2.5882,1.2094,15653165,472298756.3,39500258485,39500258485
2016/9/5,'002230,科大讯飞,29.75,30.16,29.72,29.82,29.73,0.02,0.0673,0.6578,8513685,255093515.7,38503692330,38503692330
2016/9/2,'002230,科大讯飞,29.73,30.17,29.65,29.99,30.1,-0.37,-1.2292,0.8042,10408787,311018750.7,38477807495,38477807495
2016/9/1,'002230,科大讯飞,30.1,30.39,29.85,30.35,30.37,-0.27,-0.889,0.9759,12630405,380553230.1,38956676946,38956676946
2016/8/31,'002230,科大讯飞,30.37,30.45,30.05,30.29,30.31,0.06,0.198,0.7845,10152745,307066059.1,39306122221,39306122221
2016/8/30,'002230,科大讯飞,30.31,30.54,30.22,30.25,30.24,0.07,0.2315,0.7309,9459496,287092871.6,39228467715,39228467715
2016/8/29,'002230,科大讯飞,30.24,30.58,30.07,30.3,30.44,-0.2,-0.657,0.925,11971842,363004853.5,39137870792,39137870792
2016/8/26,'002230,科大讯飞,30.44,31.46,30.3,31.46,31.31,-0.87,-2.7787,2.1811,28229089,871269047.6,39396719144,39396719144
2016/8/25,'002230,科大讯飞,31.31,31.43,30.3,30.62,30.9,0.41,1.3269,2.0993,27170204,842961149.1,40522709474,40522709474
2016/8/24,'002230,科大讯飞,30.9,31.26,30.28,30.51,30.29,0.61,2.0139,1.6644,21541606,663894251.5,39992070353,39992070353
2016/8/23,'002230,科大讯飞,30.29,30.64,30.1,30.28,30.35,-0.06,-0.1977,0.8241,10666221,324357829.3,39202582880,39202582880
2016/8/22,'002230,科大讯飞,30.35,30.73,30.1,30.6,30.59,-0.24,-0.7846,1.1487,14867376,451372234.8,39280237386,39280237386
2016/8/19,'002230,科大讯飞,30.59,31.07,30.36,30.45,30.21,0.38,1.2579,1.5626,19155418,588124918.3,39590855408,37498499408
2016/8/18,'002230,科大讯飞,30.21,30.68,30.07,30.29,30.41,-0.2,-0.6577,1.0994,13477140,408829957.6,39099043539,37032679539
2016/8/17,'002230,科大讯飞,30.41,30.78,30.21,30.72,30.72,-0.31,-1.0091,1.3336,16348355,498373745.2,39357891891,37277847891
2016/8/16,'002230,科大讯飞,30.72,31.08,30.08,30.2,30.2,0.52,1.7219,2.362,28954390,890572064.9,39759106837,37657858837
2016/8/15,'002230,科大讯飞,30.2,30.4,28.85,29.41,28.8,1.4,4.8611,2.7241,33392709,992314930.1,39086101122,37020421122
2016/8/12,'002230,科大讯飞,28.8,28.98,28.47,28.73,28.68,0.12,0.4184,0.8894,10903064,313296147.7,37274162659,35304242659
2016/8/11,'002230,科大讯飞,28.68,29.4,28.63,29.25,29.39,-0.71,-2.4158,1.1308,13861962,401092235.4,37118853648,35157141648
2016/8/10,'002230,科大讯飞,29.39,29.71,29.35,29.71,29.63,-0.24,-0.81,0.9168,11238430,331505882.3,38037765297,36027489297
2016/8/9,'002230,科大讯飞,29.63,29.67,29.2,29.56,29.57,0.06,0.2029,1.2364,15156327,445753500.1,38348383319,36321691319
2016/8/8,'002230,科大讯飞,29.57,29.7,28.87,28.98,28.98,0.59,2.0359,0.9699,11866281,349899269.2,38201663111,36179075111
2016/8/5,'002230,科大讯飞,28.98,29.37,28.96,29.25,29.22,-0.24,-0.8214,0.7943,9717953,283062859.1,37439438517,35457206517
2016/8/4,'002230,科大讯飞,29.22,29.54,28.66,28.8,28.66,0.56,1.9539,1.2918,15804927,461979080.6,37749495979,35750847979
2016/8/3,'002230,科大讯飞,28.66,28.92,28.43,28.62,28.65,0.01,0.0349,0.7237,8855091,254173897,37026028568,35065684568
2016/8/2,'002230,科大讯飞,28.65,28.83,28.35,28.57,28.54,0.11,0.3854,0.8306,10162695,290401087.5,37013109507,35053449507
2016/8/1,'002230,科大讯飞,28.54,29.07,28.01,28.85,29,-0.46,-1.5862,1.173,14351397,407241443.8,36870999837,34918863837
2016/7/29,'002230,科大讯飞,29,30.1,28.68,29.66,29.42,-0.42,-1.4276,1.606,19649244,578441469.4,37465276639,35481676639
2016/7/28,'002230,科大讯飞,29.42,30.98,28.93,30.2,31.64,-2.22,-7.0164,3.6493,44649762,1334954519,38007877197,35995549197
2016/7/27,'002230,科大讯飞,0,0,0,0,31.64,None,None,0,0,0,40875908719,38711732719
2016/7/26,'002230,科大讯飞,0,0,0,0,31.64,None,None,0,0,0,40875908719,38711732719
2016/7/25,'002230,科大讯飞,0,0,0,0,31.64,None,None,0,0,0,40875908719,38711732719
2016/7/22,'002230,科大讯飞,0,0,0,0,31.64,None,None,0,0,0,40875908719,38711732719
2016/7/21,'002230,科大讯飞,0,0,0,0,31.64,None,None,0,0,0,40875908719,38711732719
2016/7/20,'002230,科大讯飞,31.64,31.97,31.52,31.75,31.64,0,0,1.0372,12689625,402489732.6,40875908719,38711732719
2016/7/19,'002230,科大讯飞,31.64,31.79,31.1,31.66,31.64,0,0,1.242,15196458,476582225.3,40875908719,38711732719
2016/7/18,'002230,科大讯飞,31.64,32.5,31.34,32.5,32.23,-0.59,-1.8306,1.9778,24198584,770986188.6,40875908719,38711732719
2016/7/15,'002230,科大讯飞,32.23,32.88,31.6,31.61,31.6,0.63,1.9937,3.67,44902197,1456926067,41638133313,39433601313
2016/7/14,'002230,科大讯飞,31.6,31.88,31.48,31.59,31.69,-0.09,-0.284,1.3045,15961223,505270083.6,40824232476,38662792476
2016/7/13,'002230,科大讯飞,31.69,32.19,31.1,31.5,31.44,0.25,0.7952,2.2427,27439142,869038471.5,40940504024,38772908024
2016/7/12,'002230,科大讯飞,31.44,31.46,30.37,31.1,31.15,0.29,0.931,2.1138,25862482,799950575.6,40617527501,38467031501
2016/7/11,'002230,科大讯飞,31.15,31.95,31.09,31.79,31.8,-0.65,-2.044,1.9773,24192042,761193134,40242874735,38112214735
2016/7/8,'002230,科大讯飞,31.8,32.13,31.55,31.8,31.64,0.16,0.5057,1.3847,16942180,539549627,41082613694,38907493694
2016/7/7,'002230,科大讯飞,31.64,32.32,31.15,31.81,32.11,-0.47,-1.4637,2.3585,28855986,912391479.1,40875908719,38711732719
2016/7/6,'002230,科大讯飞,32.11,32.69,31.91,32.69,32.74,-0.63,-1.9243,2.017,24678220,795145193.5,41483104582,39286780582
2016/7/5,'002230,科大讯飞,32.74,33,32.4,33,32.95,-0.21,-0.6373,1.6251,19882694,649191890.8,42297005419,40057589419
2016/7/4,'002230,科大讯飞,32.95,33.1,31.88,32.33,32.34,0.61,1.8862,2.1852,26736112,873404528.9,42568305698,40314525698
2016/7/1,'002230,科大讯飞,32.34,33.12,32.25,32.85,32.85,-0.51,-1.5525,1.6367,20025140,653684665.9,41780242983,39568186983
2016/6/30,'002230,科大讯飞,32.85,32.94,32.2,32.61,32.38,0.47,1.4515,1.8487,22618419,737555130.3,42439115089,40192175089
2016/6/29,'002230,科大讯飞,32.38,33.21,32.22,33.12,32.79,-0.41,-1.2504,2.0787,25432863,827680597.5,41831919227,39617127227
2016/6/28,'002230,科大讯飞,32.79,33.27,31.63,31.72,31.98,0.81,2.5328,3.5013,42838151,1400535259,42361600724,40118764724
2016/6/27,'002230,科大讯飞,31.98,32.14,31.01,31.1,31.31,0.67,2.1399,2.1453,26247567,833223277.7,41315156790,39127724790
2016/6/24,'002230,科大讯飞,31.31,32.58,30.33,32.17,32.01,-0.7,-2.1868,3.0389,37180647,1175471570,40449579709,38307975709
2016/6/23,'002230,科大讯飞,32.01,32.34,31.48,32.33,32.38,-0.37,-1.1427,1.9847,24283419,775190315.4,41353913973,39164429973
2016/6/22,'002230,科大讯飞,32.38,32.38,31.02,31.37,31.48,0.9,2.859,1.9578,23953749,758804798.4,41831919227,39617127227
2016/6/21,'002230,科大讯飞,31.48,32.95,31.2,32.12,31.98,-0.5,-1.5635,2.3988,29349858,943648093.5,40669203745,38515971745
2016/6/20,'002230,科大讯飞,31.98,32.42,31.27,32.15,32.43,-0.45,-1.3876,2.1913,26810789,851274875.7,41315156790,39127724790
2016/6/17,'002230,科大讯飞,32.43,33.75,32.15,33.35,32.99,-0.56,-1.6975,2.7716,33910815,1115791588,41896514531,39678302531
2016/6/16,'002230,科大讯飞,32.99,33.37,32.43,32.8,33.08,-0.09,-0.2721,2.6901,32913999,1078920480,42619981942,40363465942
2016/6/15,'002230,科大讯飞,33.08,33.28,30.6,30.9,31.2,1.88,6.0256,3.8799,47470493,1542610972,42736253490,40473581490
2016/6/14,'002230,科大讯飞,31.2,32.45,30.28,31.59,31.4,-0.2,-0.6369,3.6053,44111506,1379857485,40307470039,38173390039
2016/6/13,'002230,科大讯飞,31.4,34.57,31.33,33.3,33.97,-2.57,-7.5655,5.3446,65391615,2174789004,40565851257,38418091257
2016/6/8,'002230,科大讯飞,33.97,34.56,31.62,32.26,32.2,1.77,5.4969,5.8138,71132256,2363674694,43886049911,41562501911
2016/6/7,'002230,科大讯飞,32.2,33.08,31.73,33,32.99,-0.79,-2.3947,3.922,47986363,1544017113,41599376130,39396896130
2016/6/6,'002230,科大讯飞,32.99,34.11,32.33,34.1,31.01,1.98,6.385,6.3121,77228814,2567118439,42619981942,40363465942
2016/6/3,'002230,科大讯飞,31.01,32.2,29.56,29.56,29.47,1.54,5.2257,5.3064,64923880,2012318376,40062007882,37940923882
2016/6/2,'002230,科大讯飞,29.47,29.58,29,29.22,29.36,0.11,0.3747,2.2328,27318855,800170141.4,38072472502,36056724502
2016/6/1,'002230,科大讯飞,29.36,29.86,29.06,29.06,29.03,0.33,1.1368,3.5354,43255580,1276155585,37930362832,35922138832
2016/5/31,'002230,科大讯飞,29.03,29.26,27.11,27.11,26.88,2.15,7.9985,3.3551,41050283,1163696671,37504033822,35518381822
2016/5/30,'002230,科大讯飞,26.88,27.3,26.71,27.22,27.57,-0.69,-2.5027,1.3915,17024724,459113539.4,34726435726,32887843726
2016/5/27,'002230,科大讯飞,27.57,28.18,27.52,27.88,27.84,-0.27,-0.9698,1.2302,15051386,419033263,35617850929,33732062929
2016/5/26,'002230,科大讯飞,27.84,28.25,27,27.68,27.99,-0.15,-0.5359,1.8426,22543829,617821645.5,35966665573,34062409573
2016/5/25,'002230,科大讯飞,27.99,29,27.95,28.97,28.58,-0.59,-2.0644,2.2045,26971723,769721660.5,36160451487,34245935487
2016/5/24,'002230,科大讯飞,28.58,29.17,28.15,28.16,27.93,0.65,2.3272,2.8716,35134104,1013175124,36922676081,34967804081
2016/5/23,'002230,科大讯飞,27.93,28.27,27.4,27.5,27.41,0.52,1.8971,1.956,23932292,669274629,36082937122,34172525122
2016/5/20,'002230,科大讯飞,27.41,27.68,26.78,27.59,28.13,-0.72,-2.5595,2.4159,29558143,805542496.9,35411145954,33536301954
2016/5/19,'002230,科大讯飞,28.13,29.26,27.85,28.1,28.76,-0.63,-2.1905,3.0623,37467176,1069313586,36341318340,34417226340
2016/5/18,'002230,科大讯飞,28.76,30.03,26.66,28,27.83,0.93,3.3417,5.6892,69607241,2016852088,37155219177,35188035177
2016/5/17,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/16,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/13,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/12,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/11,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/10,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/9,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/6,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/5,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/4,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/5/3,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/4/29,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/4/28,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/4/27,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/4/26,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/4/25,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,34050174513
2016/4/22,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,27636433500
2016/4/21,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,27636433500
2016/4/20,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,27636433500
2016/4/19,'002230,科大讯飞,0,0,0,0,27.83,None,None,0,0,0,35953746513,27636433500
2016/4/18,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/15,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/14,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/13,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/12,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/11,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/8,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/7,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/6,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/5,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/4/1,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/31,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/30,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/29,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/28,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/25,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/24,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/23,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/22,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/21,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/18,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/17,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/16,'002230,科大讯飞,0,0,0,0,27.93,None,None,0,0,0,36082937122,27735737968
2016/3/15,'002230,科大讯飞,27.93,28.86,27.72,28.31,28.59,-0.66,-2.3085,2.8071,27875988,786988061.4,36082937122,27735737968
2016/3/14,'002230,科大讯飞,28.59,28.97,27.1,27.29,26.8,1.79,6.6791,3.9414,38931811,1102483087,36784660412,28240212700
2016/3/11,'002230,科大讯飞,26.8,27.3,26.3,26.95,27.43,-0.63,-2.2968,2.1329,21068355,564813081.4,34481598428,26472112640
2016/3/10,'002230,科大讯飞,27.43,29.2,27.33,28.6,27.35,0.08,0.2925,3.665,36201892,1016151909,35292173316,27094404840
2016/3/9,'002230,科大讯飞,27.35,28.16,27.18,27.33,27.99,-0.64,-2.2865,2.722,26887285,743725965.1,35189243171,27015383608
2016/3/8,'002230,科大讯飞,27.99,28.01,25.5,26.48,26.66,1.33,4.9887,3.2997,32593751,880686189.8,36012684328,27647553462
2016/3/7,'002230,科大讯飞,26.66,27.43,26.31,26.68,26.1,0.56,2.1456,2.0258,20009932,538494696,34301470675,26333825484
2016/3/4,'002230,科大讯飞,26.1,27.6,25.68,27.2,27.39,-1.29,-4.7097,2.3448,23160681,615757327.4,33580959663,25780676862
2016/3/3,'002230,科大讯飞,27.39,28.38,27.31,27.6,27.71,-0.32,-1.1548,2.3921,23628206,655703299.4,35240708244,27054894224
2016/3/2,'002230,科大讯飞,27.71,27.85,26.54,27,26.6,1.11,4.1729,2.6932,26602094,724383614.3,35652428822,27370979151
2016/3/1,'002230,科大讯飞,26.6,27.03,25.12,25.48,25.31,1.29,5.0968,2.7345,27010188,704020738,34224273066,26274559560
2016/2/29,'002230,科大讯飞,25.31,26.96,24.9,26.4,27.23,-1.92,-7.051,3.0596,30221633,770481480.5,32564524485,25000342198
2016/2/26,'002230,科大讯飞,27.23,27.86,26.75,27.8,27.22,0.01,0.0367,2.0914,20641726,566135281.6,35013292768,26875296574
2016/2/25,'002230,科大讯飞,27.22,29.94,27.05,29.94,30.06,-2.84,-9.4478,4.2004,41456963,1166140292,35000434416,26865426836
2016/2/24,'002230,科大讯飞,30.06,31.18,29.37,30.8,31.29,-1.23,-3.931,3.5685,35219740,1059847811,38652206413,29668432428
2016/2/23,'002230,科大讯飞,31.29,32.2,30.4,30.56,30.56,0.73,2.3887,4.6008,45408852,1427575816,40233783721,30882410202
2016/2/22,'002230,科大讯飞,30.56,30.89,30.18,30.88,30.24,0.32,1.0582,2.3507,23200840,708683692.5,39295124018,30161919328
2016/2/19,'002230,科大讯飞,30.24,30.92,30.1,30.38,30.35,-0.11,-0.3624,2.3902,23590768,718049664.6,38883656750,29846087712
2016/2/18,'002230,科大讯飞,30.35,31.21,30.05,31,30.82,-0.47,-1.525,2.7172,26817832,815832620.8,39025098624,29954654830
2016/2/17,'002230,科大讯飞,30.82,31.4,29.8,29.8,30.03,0.79,2.6307,4.5622,45027619,1379830103,39629441172,30418532516
2016/2/16,'002230,科大讯飞,30.03,30.55,29.19,29.46,29.46,0.57,1.9348,5.3581,52883488,1580559934,38613631356,29638823214
2016/2/15,'002230,科大讯飞,29.46,29.46,26,26,26.78,2.68,10.0075,4.9878,49228172,1398521020,37880705287,29076248148
2016/2/5,'002230,科大讯飞,26.78,27.55,26.77,27.19,27.19,-0.41,-1.5079,1.5198,15000039,407748981.8,34434666924,26431158364
2016/2/4,'002230,科大讯飞,27.19,27.6,26.25,26.39,26.35,0.84,3.1879,2.4531,24211510,654912518.7,34961859360,26835817622
2016/2/3,'002230,科大讯飞,26.35,26.55,25.51,25.7,25.99,0.36,1.3851,1.554,15337399,399005614.2,33881757784,26006759630
2016/2/2,'002230,科大讯飞,25.99,26.35,24.98,24.98,24.86,1.13,4.5455,1.8609,18366295,475501298.9,33418857108,25651449062
2016/2/1,'002230,科大讯飞,24.86,25.47,24.6,25.31,25.3,-0.44,-1.7391,1.3319,13145679,330085429,31965863321,24536168668
2016/1/29,'002230,科大讯飞,25.3,25.67,24.11,24.16,24.19,1.11,4.5887,1.8891,18644585,467657218.1,32531630813,24970437140
2016/1/28,'002230,科大讯飞,24.19,25.48,23.89,24.88,25.39,-1.2,-4.7263,1.6531,16316104,403052792.1,31104353730,23874896222
2016/1/27,'002230,科大讯飞,25.39,25.66,23.36,24.85,24.9,0.49,1.9679,2.8002,27637663,675855821.3,32647355982,25059264782
2016/1/26,'002230,科大讯飞,24.9,26.98,24.5,26.97,27.22,-2.32,-8.5231,2.5094,24767217,639232990,32017296729,24575647620
2016/1/25,'002230,科大讯飞,27.22,27.66,26.72,27,26.67,0.55,2.0622,1.9582,19326546,525859220.5,35000434416,26865426836
2016/1/22,'002230,科大讯飞,26.67,26.88,25.87,26.8,26.2,0.47,1.7939,1.8164,17927743,473951677.4,34293225051,26322591246
2016/1/21,'002230,科大讯飞,26.2,28.1,26.2,27.3,27.65,-1.45,-5.2441,2.5221,24892388,676882908.7,33688882502,25858713560
2016/1/20,'002230,科大讯飞,27.65,28.63,27.4,28.45,28.47,-0.82,-2.8802,2.8499,28127658,785814471.1,35553343557,27289825570
2016/1/19,'002230,科大讯飞,28.47,28.61,27.25,27.83,27.68,0.79,2.854,2.5401,25070536,703104672.9,36607728429,28099144086
2016/1/18,'002230,科大讯飞,27.68,28.22,26.14,26.2,26.7,0.98,3.6704,2.8265,27896501,768608462.3,35591918613,27319434784
2016/1/15,'002230,科大讯飞,26.7,27.73,26.4,27.3,27.85,-1.15,-4.1293,2.5515,25182339,681519674.4,34331800107,26352200460
2016/1/14,'002230,科大讯飞,27.85,27.97,24.8,24.8,26,1.85,7.1154,3.3989,33546473,887483022.7,35810510599,27487220330
2016/1/13,'002230,科大讯飞,26,27.53,26,27.4,26.86,-0.86,-3.2018,2.2434,22141500,595738989,33431715460,25661318800
2016/1/12,'002230,科大讯飞,26.86,27.7,25.52,26.05,25.8,1.06,4.1085,3.1177,30771173,817999701.9,34537533741,26510116268
2016/1/11,'002230,科大讯飞,25.8,28.25,25.8,27.46,28.42,-2.62,-9.2189,3.4666,34214730,929439378.2,33174548418,25463924040
2016/1/8,'002230,科大讯飞,28.42,29.98,26.35,29.52,29.04,-0.62,-2.135,4.5298,44708267,1273869190,36543436668,28049795396
2016/1/7,'002230,科大讯飞,29.04,31.7,29.04,31.7,32.27,-3.23,-10.0093,0.8256,8148817,243214603.2,37340654498,28661719152
2016/1/6,'002230,科大讯飞,32.27,32.95,31.53,32.01,31.87,0.4,1.2551,2.6533,26187453,840093086.5,41493902227,31849644526
2016/1/5,'002230,科大讯飞,31.87,32.94,30.02,30.02,33.36,-1.49,-4.4664,4.2368,41816198,1319898373,40979568143,31454855006
2016/1/4,'002230,科大讯飞,33.36,36.96,33.35,36.96,37.05,-3.69,-9.9595,2.7689,27327847,952291177.3,42895462606,32925445968
2015/12/31,'002230,科大讯飞,37.05,38.33,37,38.11,38.12,-1.07,-2.8069,2.0402,20136023,755507847.8,47640194531,36567379290
2015/12/30,'002230,科大讯飞,38.12,38.25,36.8,37.25,37.26,0.86,2.3081,2.8824,28448736,1065585509,49016038205,37623441256
2015/12/29,'002230,科大讯飞,37.26,37.29,36.49,37.11,36.98,0.28,0.7572,1.9829,19570783,721782492.5,47910219925,36774643788
2015/12/28,'002230,科大讯飞,36.98,38.67,36.98,37.7,37.52,-0.54,-1.4392,3.1374,30965581,1174745480,47550186066,36498291124
2015/12/25,'002230,科大讯飞,37.52,38.35,37.31,37.65,37.4,0.12,0.3209,1.8813,18568337,701939197.1,48244537079,37031256976
2015/12/24,'002230,科大讯飞,37.4,38.35,37.19,38.1,37.94,-0.54,-1.4233,2.1973,21686846,813733835.5,48090236854,36912820120
2015/12/23,'002230,科大讯飞,37.94,38.95,37.37,37.78,37.75,0.19,0.5033,3.7926,37432164,1431871981,48784587867,37445785972
2015/12/22,'002230,科大讯飞,37.75,38.69,37.15,38.51,38.51,-0.76,-1.9735,3.563,35165691,1327411526,48540279178,37258260950
2015/12/21,'002230,科大讯飞,38.51,38.9,37.6,38.7,38.5,0.01,0.026,3.7129,36645379,1393394181,49517513937,38008361038
2015/12/18,'002230,科大讯飞,38.5,39.5,38.25,38.25,37.37,1.13,3.0238,6.0851,60058086,2328791831,49504655585,37998491300
2015/12/17,'002230,科大讯飞,37.37,37.6,36.94,37.01,36.76,0.61,1.6594,3.2826,32397985,1208965206,48051661798,36883210906
2015/12/16,'002230,科大讯飞,36.76,37.59,36.72,37.27,37.19,-0.43,-1.1562,2.2388,22096043,820534100.1,47267302320,36281156888
2015/12/15,'002230,科大讯飞,37.19,37.68,35.85,35.92,35.69,1.5,4.2029,3.2635,32209542,1193451694,47820211460,36705555622
2015/12/14,'002230,科大讯飞,35.69,35.77,34.25,34.44,34.75,0.94,2.705,1.5205,15006695,530692894.6,45891458645,35225094922
